wcst;329422;1;1;explore;n;tr1;sy1;true;1377;4850
wcst;329422;2;2;explore;n;qy3;cr3;true;1081;3615
wcst;329422;3;3;explore;n;tr1;ty1;true;1055;2621
wcst;329422;4;4;explore;n;qy3;cy3;true;1107;2733
wcst;329422;5;5;explore;n;sg2;sb2;true;1418;3175
wcst;329422;6;6;explore;n;qy3;cb3;true;839;2202
wcst;329422;7;7;success;n;cb4;cr4;true;1024;2734
wcst;329422;8;1;explore;c;sg2;qr2;false;1052;2591
wcst;329422;9;2;explore;c;cb4;ty4;false;1706;5548
wcst;329422;10;3;explore;c;cb4;qb2;true;955;2518
wcst;329422;11;4;explore;c;tr1;qr3;true;1223;5214
wcst;329422;12;5;explore;c;qy3;qy2;true;949;2542
wcst;329422;13;6;explore;c;qy3;cy2;true;1254;2701
wcst;329422;14;7;explore;c;cb4;qb4;true;1139;2549
wcst;329422;15;8;explore;c;cb4;tb3;true;1105;3135
wcst;329422;16;9;explore;c;cb4;qb3;true;1159;2869
wcst;329422;17;10;explore;c;sg2;qg2;true;969;2877
wcst;329422;18;11;success;c;tr1;qr1;true;1066;2848
wcst;329422;19;1;explore;s;sg2;qg3;false;1308;2988
wcst;329422;20;2;explore;s;cb4;tb4;false;1116;2773
wcst;329422;21;3;explore;s;sg2;sr4;true;1532;4574
wcst;329422;22;4;explore;s;tr1;tr3;true;900;3172
wcst;329422;23;5;explore;s;cb4;cb1;true;1061;3596
wcst;329422;24;6;explore;s;tr1;tg3;true;993;2613
wcst;329422;25;7;explore;s;tr1;tg2;true;1100;2652
wcst;329422;26;8;explore;s;qy3;qy1;true;988;2318
wcst;329422;27;9;explore;s;sg2;sg1;true;1029;2637
wcst;329422;28;10;success;s;sg2;sr3;true;944;2447
wcst;329422;29;1;explore;sp;cb4;cg3;false;1197;5149
wcst;329422;30;2;explore;sp;tr1;cg1;false;1031;3469
wcst;329422;31;3;explore;sp;sg2;sy2;false;1330;3869
wcst;329422;32;4;explore;sp;qy3;cy4;true;971;2725
wcst;329422;33;5;explore;sp;sg2;sg4;false;1510;3253
wcst;329422;34;6;explore;sp;sg2;tb2;false;911;2502
wcst;329422;35;7;explore;sp;cb4;tg4;false;908;2492
wcst;329422;36;8;explore;sp;sg2;sg3;false;930;10317
wcst;329422;37;9;explore;sp;tr1;ty3;false;978;3302
wcst;329422;38;10;explore;sp;cb4;qy4;false;1335;2718
wcst;329422;39;11;explore;sp;cb4;cb2;false;946;2494
wcst;329422;40;12;explore;sp;tr1;sr1;false;1546;3365
wcst;329422;41;13;explore;sp;cb4;qr4;false;1845;3364
wcst;329422;42;14;explore;sp;tr1;tr4;false;894;2838
wcst;329422;43;15;explore;sp;sg2;tr2;false;867;3157
wcst;329422;44;16;explore;sp;qy3;qb1;true;948;2511
wcst;329422;45;17;explore;sp;sg2;sr2;false;795;5045
wcst;329422;46;18;explore;sp;sg2;cr2;false;992;2341
wcst;329422;47;19;explore;sp;tr1;cr1;false;623;1891
wcst;329422;48;20;explore;sp;qy3;ty2;true;1124;2479
wcst;329422;49;21;explore;sp;cb4;sb4;false;850;2541
wcst;329422;50;22;explore;sp;sg2;sy3;false;848;2661
wcst;329422;51;23;explore;sp;sg2;cg2;false;1004;3559
wcst;329422;52;24;explore;sp;cb4;tb1;false;660;1900
wcst;329422;53;25;explore;sp;div3;sy4;false;905;2357
wcst;329422;54;26;explore;sp;tr1;sb1;false;1419;2757
wcst;329422;55;27;explore;sp;sg2;qg4;false;1147;2477
wcst;329422;56;28;explore;sp;qy3;cy1;true;1191;2405
wcst;329422;57;29;explore;sp;sg2;tg1;false;995;3189
wcst;329422;58;30;explore;sp;div4;sb3;false;1143;2462
wcst;329422;59;31;failed;sp;tr1;qg1;false;942;2598
wcst;757143;1;1;explore;c;cb4;tg4;false;816;22461
wcst;757143;2;2;explore;c;cb4;qg4;false;713;17403
wcst;757143;3;3;explore;c;sg2;sr2;false;610;2390
wcst;757143;4;4;explore;c;tr1;qy1;false;658;3333
wcst;757143;5;5;explore;c;sg2;tg2;true;602;4118
wcst;757143;6;6;explore;c;cb4;cy4;false;658;2701
wcst;757143;7;7;explore;c;cb4;tb4;true;747;3279
wcst;757143;8;8;explore;c;sg2;cr2;false;1020;4373
wcst;757143;9;9;explore;c;sg2;sr3;false;890;2692
wcst;757143;10;10;explore;c;cb4;tr4;false;977;5492
wcst;757143;11;11;explore;c;tr1;cg1;false;665;3045
wcst;757143;12;12;explore;c;qy3;tb3;false;681;2366
wcst;757143;13;13;explore;c;sg2;sy2;false;913;2669
wcst;757143;14;14;explore;c;sg2;sy1;false;785;2893
wcst;757143;15;15;explore;c;qy3;cy3;true;794;2229
wcst;757143;16;16;explore;c;cb4;cg4;false;688;2605
wcst;757143;17;17;explore;c;qy3;qg3;false;1074;3383
wcst;757143;18;18;explore;c;cb4;sb4;true;1253;3769
wcst;757143;19;19;explore;c;tr1;tb1;false;1234;3066
wcst;757143;20;20;explore;c;tr1;cr4;true;705;6028
wcst;757143;21;21;explore;c;qy3;ty2;true;834;1907
wcst;757143;22;22;explore;c;cb4;cb3;true;570;1565
wcst;757143;23;23;explore;c;cb4;sb1;true;600;4100
wcst;757143;24;24;explore;c;sg2;cg2;true;594;1567
wcst;757143;25;25;explore;c;cb4;cb2;true;682;1573
wcst;757143;26;26;explore;c;qy3;sy3;true;587;1630
wcst;757143;27;27;explore;c;qy3;ty1;true;666;2100
wcst;757143;28;28;success;c;cb4;qb2;true;609;1998
wcst;757143;29;1;explore;s;tr1;cr3;false;586;1574
wcst;757143;30;2;explore;s;cb4;sb2;false;681;3038
wcst;757143;31;3;explore;s;tr1;qr4;false;510;9030
wcst;757143;32;4;explore;s;sg2;sg3;true;1457;2893
wcst;757143;33;5;explore;s;tr1;qr3;false;578;4654
wcst;757143;34;6;explore;s;qy3;sb3;false;649;4124
wcst;757143;35;7;explore;s;sg2;sg1;true;1553;4917
wcst;757143;36;8;explore;s;tr1;cr1;false;1210;5102
wcst;757143;37;9;explore;s;cb4;qy4;false;594;2342
wcst;757143;38;10;explore;s;cb4;sy4;false;810;2894
wcst;757143;39;11;explore;s;sg2;sr4;true;594;5429
wcst;757143;40;12;explore;s;tr1;tg3;true;736;2437
wcst;757143;41;13;explore;s;qy3;qr2;true;643;2127
wcst;757143;42;14;explore;s;qy3;qg1;true;521;1604
wcst;757143;43;15;explore;s;sg2;sg4;true;569;2157
wcst;757143;44;16;explore;s;tr1;tr3;true;1208;4701
wcst;757143;45;17;explore;s;tr1;tb2;true;640;1957
wcst;757143;46;18;success;s;cb4;cy2;true;466;1509
wcst;757143;47;1;explore;n;cb4;cy1;false;528;1350
wcst;757143;48;2;explore;n;cb4;cb1;false;577;4582
wcst;757143;49;3;explore;n;sg2;sr1;false;730;3567
wcst;757143;50;4;explore;n;qy3;qb3;true;1819;4143
wcst;757143;51;5;explore;n;qy3;ty3;true;770;4043
wcst;757143;52;6;explore;n;tr1;tg1;true;650;1902
wcst;757143;53;7;explore;n;tr1;qr1;true;562;1525
wcst;757143;54;8;explore;n;sg2;qg2;true;665;1878
wcst;757143;55;9;explore;n;qy3;cg3;true;593;1758
wcst;757143;56;10;success;n;tr1;qb1;true;621;1545
wcst;757143;57;1;explore;sp;cb4;ty4;false;810;1979
wcst;757143;58;2;explore;sp;tr1;tr2;false;3457;6132
wcst;757143;59;3;explore;sp;sg2;qy2;false;817;4110
wcst;757143;60;4;explore;sp;tr1;tr4;false;600;2317
wcst;757143;61;5;explore;sp;tr1;tg1;false;633;12238
wcst;757143;62;6;explore;sp;cb4;tg4;false;1321;3173
wcst;757143;63;7;explore;sp;cb4;sb3;false;686;2351
wcst;757143;64;8;explore;sp;tr1;ty3;false;650;4861
wcst;757143;65;9;explore;sp;sg2;cr2;false;874;2611
wcst;757143;66;10;explore;sp;sg2;cg3;false;778;4486
wcst;757143;67;11;explore;sp;tr1;qb4;false;617;6942
wcst;757143;68;12;explore;sp;qy3;qy2;true;642;2806
wcst;757143;69;13;explore;sp;qy3;cy1;false;1792;8738
wcst;757143;70;14;explore;sp;cb4;sy4;false;675;2999
wcst;757143;71;15;explore;sp;sg2;qb2;false;858;2489
wcst;757143;72;16;explore;sp;tr1;sr2;false;705;2172
wcst;757143;73;17;explore;sp;qy3;ty1;true;705;5093
wcst;757143;74;18;explore;sp;sg2;qg2;false;906;2487
wcst;757143;75;19;explore;sp;qy3;sy1;true;746;5636
wcst;757143;76;20;explore;sp;qy3;cb1;false;585;1696
wcst;757143;77;21;explore;sp;qy3;tg3;true;1353;2779
wcst;757143;78;22;explore;sp;cb4;qg4;false;801;2717
wcst;757143;79;23;explore;sp;tr1;cr1;false;986;2319
wcst;757143;80;24;explore;sp;cb4;tb4;false;1124;3414
wcst;757143;81;25;explore;sp;tr1;sr1;false;1474;2836
wcst;757143;82;26;explore;sp;sg2;tr2;false;1917;3353
wcst;757143;83;27;explore;sp;cb4;cg1;false;825;3999
wcst;757143;84;28;explore;sp;cb4;sb1;false;812;2871
wcst;757143;85;29;explore;sp;sg2;sb2;false;689;2066
wcst;757143;86;30;explore;sp;qy3;cy2;true;2906;4551
wcst;757143;87;31;failed;sp;sg2;qb3;false;840;2508
wcst;242040;1;1;explore;s;sg2;qg4;false;751;3778
wcst;242040;2;2;explore;s;qy3;qr4;true;914;3515
wcst;242040;3;3;explore;s;cb4;cy3;true;739;3050
wcst;242040;4;4;explore;s;sg2;sb2;true;674;1924
wcst;242040;5;5;explore;s;cb4;cr2;true;754;2133
wcst;242040;6;6;explore;s;qy3;qr2;true;618;1733
wcst;242040;7;7;explore;s;sg2;sy1;true;979;2350
wcst;242040;8;8;explore;s;tr1;ty2;true;786;2491
wcst;242040;9;9;explore;s;sg2;sg3;true;882;2244
wcst;242040;10;10;success;s;tr1;ty4;true;602;2325
wcst;242040;11;1;explore;c;tr1;tr2;true;826;2212
wcst;242040;12;2;explore;c;tr1;tr3;true;954;2229
wcst;242040;13;3;explore;c;tr1;tr4;true;874;1916
wcst;242040;14;4;explore;c;sg2;sy2;false;762;1981
wcst;242040;15;5;explore;c;tr1;tb2;false;1962;5533
wcst;242040;16;6;explore;c;sg2;qg3;true;754;3190
wcst;242040;17;7;explore;c;cb4;cb3;true;946;2164
wcst;242040;18;8;explore;c;qy3;sy3;true;698;1636
wcst;242040;19;9;explore;c;sg2;sg1;true;682;1894
wcst;242040;20;10;explore;c;sg2;tg3;true;634;3165
wcst;242040;21;11;explore;c;cb4;qb1;true;762;1972
wcst;242040;22;12;success;c;sg2;cg3;true;1226;2597
wcst;242040;23;1;explore;n;sg2;tg2;true;513;1596
wcst;242040;24;2;explore;n;qy3;ty1;false;522;1318
wcst;242040;25;3;explore;n;cb4;tb3;false;1042;3166
wcst;242040;26;4;explore;n;cb4;tg4;true;1226;4549
wcst;242040;27;5;explore;n;cb4;sb4;true;939;2726
wcst;242040;28;6;explore;n;cb4;sg4;true;785;2099
wcst;242040;29;7;explore;n;tr1;tb1;true;1001;2213
wcst;242040;30;8;explore;n;qy3;qr3;true;713;2069
wcst;242040;31;9;explore;n;tr1;tg1;true;713;1708
wcst;242040;32;10;explore;n;sg2;qg2;true;1356;2454
wcst;242040;33;11;success;n;cb4;cy4;true;721;1671
wcst;242040;34;1;explore;sp;cb4;qy4;false;729;1837
wcst;242040;35;2;explore;sp;tr1;cy1;false;609;5740
wcst;242040;36;3;explore;sp;cb4;cr3;false;954;4573
wcst;242040;37;4;explore;sp;qy3;qy2;true;681;3188
wcst;242040;38;5;explore;sp;tr1;sr2;true;641;2189
wcst;242040;39;6;explore;sp;qy3;qy1;false;698;1789
wcst;242040;40;7;explore;sp;tr1;cr1;false;785;3613
wcst;242040;41;8;explore;sp;sg2;sb1;false;3513;5085
wcst;242040;42;9;explore;sp;sg2;cy2;false;650;3332
wcst;242040;43;10;explore;sp;qy3;sr1;true;994;10957
wcst;242040;44;11;explore;sp;sg2;qb3;false;906;5828
wcst;242040;45;12;explore;sp;sg2;ty3;false;1123;6886
wcst;242040;46;13;explore;sp;tr1;qb4;false;1498;5356
wcst;242040;47;14;explore;sp;cb4;tb4;false;898;3285
wcst;242040;48;15;explore;sp;cb4;sy4;false;666;2068
wcst;242040;49;16;explore;sp;qy3;qr1;true;642;3069
wcst;242040;50;17;explore;sp;qy3;cr4;false;665;4829
wcst;242040;51;18;explore;sp;sg2;sb3;false;770;4388
wcst;242040;52;19;explore;sp;tr1;cg1;false;6570;7892
wcst;242040;53;20;explore;sp;sg2;cg2;false;633;1733
wcst;242040;54;21;explore;sp;sg2;sr3;false;561;2146
wcst;242040;55;22;explore;sp;cb4;cg4;false;625;2157
wcst;242040;56;23;explore;sp;cb4;cb1;false;585;1493
wcst;242040;57;24;explore;sp;qy3;qg1;true;625;1949
wcst;242040;58;25;explore;sp;qy3;qb2;false;1417;2773
wcst;242040;59;26;explore;sp;tr1;sr4;false;617;3426
wcst;242040;60;27;explore;sp;tr1;tr2;false;1129;2588
wcst;242040;61;28;explore;sp;tr1;sb4;false;729;1853
wcst;242040;62;29;explore;sp;tr1;qb3;false;721;2053
wcst;242040;63;30;explore;sp;tr1;tb4;false;621;1815
wcst;242040;64;31;failed;sp;tr1;tg1;false;690;2018
wcstf;776100;1;1;explore;sp;qy3;qr3;true;634;3822
wcstf;776100;2;2;explore;sp;qy3;qg3;false;605;3366
wcstf;776100;3;3;explore;sp;sg2;cy2;false;465;4022
wcstf;776100;4;4;explore;sp;sg2;sy2;false;2735;5962
wcstf;776100;5;5;explore;sp;cb4;sy4;false;453;7924
wcstf;776100;6;6;explore;sp;tr1;qr1;false;601;2162
wcstf;776100;7;7;explore;sp;tr1;tb2;false;1311;6844
wcstf;776100;8;8;explore;sp;cb4;qr4;false;797;17588
wcstf;776100;9;9;explore;sp;tr1;qg1;false;1290;6761
wcstf;776100;10;10;explore;sp;qy3;qb3;true;424;2941
wcstf;776100;11;11;explore;sp;tr1;sg4;true;823;6019
wcstf;776100;12;12;explore;sp;cb4;cy1;true;492;2551
wcstf;776100;13;13;explore;sp;sg2;cr1;true;766;2610
wcstf;776100;14;14;explore;sp;tr1;cg4;false;559;3226
wcstf;776100;15;15;explore;sp;tr1;tg4;false;552;5990
wcstf;776100;16;16;explore;sp;qy3;tb3;true;1769;4495
wcstf;776100;17;17;explore;sp;tr1;qg2;true;645;6103
wcstf;776100;18;18;explore;sp;cb4;ty3;true;470;6109
wcstf;776100;19;19;explore;sp;qy3;cb2;false;446;2441
wcstf;776100;20;20;explore;sp;tr1;tg2;false;1117;7579
wcstf;776100;21;21;explore;sp;sg2;qg4;false;659;4449
wcstf;776100;22;22;explore;sp;qy3;cb1;true;675;4176
wcstf;776100;23;23;explore;sp;qy3;sb1;false;581;2257
wcstf;776100;24;24;explore;sp;tr1;cg1;false;708;4266
wcstf;776100;25;25;explore;sp;sg2;cr3;false;1021;2909
wcstf;776100;26;26;explore;sp;cb4;sy3;false;1132;3442
wcstf;776100;27;27;explore;sp;sg2;sr3;false;894;5382
wcstf;776100;28;28;explore;sp;cb4;sg1;false;494;2716
wcstf;776100;29;29;explore;sp;qy3;qb1;true;872;3342
wcstf;776100;30;30;explore;sp;tr1;tr3;true;902;7146
wcstf;776100;31;31;explore;sp;sg2;sb3;false;1059;3768
wcstf;776100;32;32;explore;sp;sg2;ty2;false;1838;5666
wcstf;776100;33;33;explore;sp;tr1;sr2;false;446;4211
wcstf;776100;34;34;explore;sp;cb4;qy4;false;2511;13799
wcstf;776100;35;35;explore;sp;cb4;qy1;false;524;14394
wcstf;776100;36;36;explore;sp;qy3;cy3;true;836;4209
wcstf;776100;37;37;explore;sp;qy3;sb2;false;3171;12806
wcstf;776100;38;38;explore;sp;tr1;cr2;false;1208;12410
wcstf;776100;39;39;explore;sp;tr1;tr2;false;1267;3039
wcstf;776100;40;40;explore;sp;tr1;cb3;false;525;2604
wcstf;776100;41;41;explore;sp;tr1;cy4;false;604;2379
wcstf;776100;42;42;explore;sp;tr1;qb4;false;687;2168
wcstf;776100;43;43;explore;sp;tr1;qr2;false;775;2237
wcstf;776100;44;44;explore;sp;tr1;cr4;false;781;2221
wcstf;776100;45;45;explore;sp;tr1;sr4;false;1313;2716
wcstf;776100;46;46;explore;sp;qy3;ty4;true;437;1767
wcstf;776100;47;47;explore;sp;div3;tg1;false;503;1803
wcstf;776100;48;48;explore;sp;qy3;sy1;true;401;2645
wcstf;776100;49;49;explore;sp;qy3;qy2;false;395;2396
wcstf;776100;50;50;explore;sp;qy3;tr4;true;684;4148
wcstf;776100;51;51;explore;sp;qy3;sb4;false;659;2194
wcstf;776100;52;52;explore;sp;qy3;tb4;true;580;1991
wcstf;776100;53;53;explore;sp;qy3;cg2;false;710;1915
wcstf;776100;54;54;explore;sp;qy3;tg3;true;661;1998
wcstf;776100;55;55;explore;sp;qy3;tb1;false;669;1744
wcstf;776100;56;56;explore;sp;qy3;ty1;true;626;2507
wcstf;776100;57;57;explore;sp;cb4;sg3;false;662;2314
wcstf;776100;58;58;explore;sp;qy3;cg3;true;904;2127
wcstf;776100;59;59;explore;sp;sg2;qb2;false;268;1831
wcstf;776100;60;60;explore;sp;div3;qy2;false;717;2170
wcstf;776100;61;61;failed;sp;qy3;cr4;true;766;3081
wcstf;776100;62;1;explore;c;qy3;qy4;true;659;2325
wcstf;776100;63;2;explore;c;qy3;sb2;false;497;2125
wcstf;776100;64;3;explore;c;qy3;cg3;false;1229;2769
wcstf;776100;65;4;explore;c;qy3;sg4;false;756;2242
wcstf;776100;66;5;explore;c;qy3;qr2;false;672;2217
wcstf;776100;67;6;explore;c;qy3;cr3;false;595;2573
wcstf;776100;68;7;explore;c;cb4;sr1;false;590;1981
wcstf;776100;69;8;explore;c;cb4;cb3;true;383;1828
wcstf;776100;70;9;explore;c;cb4;tg1;false;671;3385
wcstf;776100;71;10;explore;c;cb4;cy2;false;1335;6616
wcstf;776100;72;11;explore;c;cb4;sr3;false;507;2321
wcstf;776100;73;12;explore;c;cb4;qg3;false;568;3658
wcstf;776100;74;13;explore;c;cb4;qg4;false;704;1973
wcstf;776100;75;14;explore;c;cb4;qb1;true;724;3035
wcstf;776100;76;15;explore;c;qy3;tb1;false;944;9097
wcstf;776100;77;16;explore;c;cb4;sr4;false;366;2404
wcstf;776100;78;17;explore;c;div2;cb2;false;271;1708
wcstf;776100;79;18;explore;c;tr1;tg3;false;872;2704
wcstf;776100;80;19;explore;c;tr1;tb3;false;512;1891
wcstf;776100;81;20;explore;c;cb4;sb1;true;622;5135
wcstf;776100;82;21;explore;c;cb4;sb4;true;654;2764
wcstf;776100;83;22;explore;c;cb4;tb4;true;579;1961
wcstf;776100;84;23;explore;c;cb4;qy1;false;537;2525
wcstf;776100;85;24;explore;c;tr1;sg1;false;372;3797
wcstf;776100;86;25;explore;c;sg2;qg2;true;653;2331
wcstf;776100;87;26;explore;c;tr1;cr1;true;538;5724
wcstf;776100;88;27;explore;c;sg2;tg2;true;523;2237
wcstf;776100;89;28;explore;c;qy3;ty3;true;652;2114
wcstf;776100;90;29;explore;c;cb4;qr4;false;731;2248
wcstf;776100;91;30;explore;c;cb4;qb4;true;485;2338
wcstf;776100;92;31;failed;c;qy3;sy3;true;711;7273
wcstf;776100;93;1;explore;n;sg2;tr2;true;488;2211
wcstf;776100;94;2;explore;n;qy3;sg3;true;604;2280
wcstf;776100;95;3;explore;n;sg2;cg2;true;815;2440
wcstf;776100;96;4;explore;n;cb4;cg4;true;682;2067
wcstf;776100;97;5;explore;n;qy3;qr3;true;525;2106
wcstf;776100;98;6;explore;n;tr1;cy1;true;730;1954
wcstf;776100;99;7;success;n;tr1;ty1;true;704;2107
wcstf;776100;100;1;explore;s;sg2;sr2;true;625;1834
wcstf;776100;101;2;explore;s;qy3;sb3;false;644;1641
wcstf;776100;102;3;explore;s;cb4;cy4;true;760;2879
wcstf;776100;103;4;explore;s;sg2;ty2;false;631;2039
wcstf;776100;104;5;explore;s;cb4;sy4;false;714;5367
wcstf;776100;105;6;explore;s;cb4;ty4;false;1109;2614
wcstf;776100;106;7;explore;s;div1;cg1;false;618;2159
wcstf;776100;107;8;explore;s;tr1;sy1;false;723;2222
wcstf;776100;108;9;explore;s;cb4;tg4;false;811;2223
wcstf;776100;109;10;explore;s;qy3;qb3;true;446;1883
wcstf;776100;110;11;explore;s;sg2;qb2;false;666;3013
wcstf;776100;111;12;explore;s;div3;tr3;false;374;2159
wcstf;776100;112;13;explore;s;div3;qr1;false;835;2513
wcstf;776100;113;14;explore;s;tr1;tr4;true;1494;2677
wcstf;776100;114;15;explore;s;cb4;cr2;true;1992;6087
wcstf;776100;115;16;explore;s;sg2;sy2;true;689;3269
wcstf;776100;116;17;explore;s;tr1;tb2;true;1131;3042
wcstf;776100;117;18;explore;s;qy3;qg1;true;685;2470
wcstf;776100;118;19;explore;s;cb4;cy3;true;533;2446
wcstf;776100;119;20;explore;s;sg2;sy1;true;651;2482
wcstf;776100;120;21;success;s;tr1;tr2;true;562;2473
wcstf;958461;1;1;explore;sp;qy3;qb3;true;1246;2454
wcstf;958461;2;2;explore;sp;tr1;tg1;true;804;2201
wcstf;958461;3;3;explore;sp;qy3;qy4;false;728;1981
wcstf;958461;4;4;explore;sp;cb4;cg3;false;1136;2782
wcstf;958461;5;5;explore;sp;qy3;qg3;true;724;1938
wcstf;958461;6;6;explore;sp;qy3;qr4;false;667;2378
wcstf;958461;7;7;explore;sp;cb4;qb4;false;1333;2459
wcstf;958461;8;8;explore;sp;qy3;qr3;true;676;2093
wcstf;958461;9;9;explore;sp;qy3;qy2;false;589;1794
wcstf;958461;10;10;explore;sp;cb4;cg4;false;495;1952
wcstf;958461;11;11;explore;sp;sg2;sg4;false;1002;2308
wcstf;958461;12;12;explore;sp;sg2;sb1;false;1116;2429
wcstf;958461;13;13;explore;sp;cb4;tb4;false;613;2308
wcstf;958461;14;14;explore;sp;qy3;sg3;true;1636;3364
wcstf;958461;15;15;explore;sp;qy3;tb3;false;883;2102
wcstf;958461;16;16;explore;sp;tr1;tr2;false;835;3092
wcstf;958461;17;17;explore;sp;qy3;sy4;true;740;2301
wcstf;958461;18;18;explore;sp;qy3;ty3;false;724;2617
wcstf;958461;19;19;explore;sp;sg2;tg4;false;874;3705
wcstf;958461;20;20;explore;sp;qy3;qg1;true;597;2072
wcstf;958461;21;21;explore;sp;qy3;qr2;false;750;2246
wcstf;958461;22;22;explore;sp;tr1;sr4;false;1623;3002
wcstf;958461;23;23;explore;sp;cb4;cy4;false;438;1880
wcstf;958461;24;24;explore;sp;qy3;ty2;true;772;2341
wcstf;958461;25;25;explore;sp;tr1;tr4;true;819;3041
wcstf;958461;26;26;explore;sp;qy3;sy2;false;639;1876
wcstf;958461;27;27;explore;sp;sg2;qg2;false;684;2896
wcstf;958461;28;28;explore;sp;qy3;cy3;true;747;2295
wcstf;958461;29;29;explore;sp;qy3;qg4;false;677;5860
wcstf;958461;30;30;explore;sp;qy3;sr3;true;758;2652
wcstf;958461;31;31;explore;sp;qy3;ty1;false;680;3216
wcstf;958461;32;32;explore;sp;qy3;cr3;true;771;2546
wcstf;958461;33;33;explore;sp;sg2;sg1;false;542;2112
wcstf;958461;34;34;explore;sp;sg2;sy1;false;762;2578
wcstf;958461;35;35;explore;sp;qy3;sb3;true;597;2049
wcstf;958461;36;36;explore;sp;tr1;cy1;true;652;2308
wcstf;958461;37;37;explore;sp;tr1;qb1;false;676;2292
wcstf;958461;38;38;explore;sp;qy3;cb3;true;676;2723
wcstf;958461;39;39;explore;sp;cb4;ty4;false;683;1894
